CODIGO;INCLUSAO
208398;2024-01-17
148193;2019-10-14
203315;2021-08-25
206565;2023-04-24
215234;2025-12-08
200613;2020-10-22
207664;2023-09-13
200789;2020-11-19
204761;2022-05-12
67567;2017-09-26
195787;2020-07-03
158582;2019-11-27
206286;2023-03-03
114330;2019-04-09
206348;2023-03-14
76945;2018-02-02
217533;2026-06-25
79008;2018-02-26
65348;2017-06-20
208243;2023-12-22
62229;2017-05-04
139008;2019-09-05
50487;2011-04-14
204930;2022-06-17
195779;2020-07-02
205660;2022-10-07
107970;2019-02-05
50907;2012-10-24
82087;2018-03-27
65349;2017-06-20
210110;2024-08-07
50788;2012-07-06
161715;2019-12-18
50672;2012-01-12
100639;2018-10-05
196856;2020-07-14
208292;2024-01-05
50737;2012-05-08
215064;2025-11-17
203434;2021-09-16
50997;2013-02-25
207451;2023-08-10
50987;2013-02-08
206081;2023-01-18
208669;2024-02-21
209332;2024-05-15
203282;2021-08-20
202285;2021-02-25
211054;2024-11-11
62240;2017-05-09
100609;2018-09-17
206580;2023-04-27
209597;2024-06-13
207752;2023-09-26
212914;2025-05-06
216150;2026-02-25
206223;2023-02-14
209753;2024-07-01
202188;2021-02-09
205789;2022-11-04
51490;2016-03-28
67606;2017-10-05
51463;2016-02-12
207614;2023-09-04
210605;2024-09-19
200971;2021-01-12
208855;2024-03-14
200406;2020-09-30
206888;2023-06-07
203391;2021-09-08
205380;2022-08-19
119504;2019-05-21
214478;2025-09-23
216507;2026-03-26
120518;2019-05-22
102737;2018-10-23
51933;2016-10-28
211534;2025-01-16
211162;2024-11-21
70684;2017-11-03
180260;2020-03-19
213824;2025-08-01
162780;2020-01-09
204619;2022-04-13
206471;2023-04-06
50625;2011-09-06
51052;2013-05-28
140053;2019-09-17
207433;2023-08-09
187514;2020-05-18
50683;2012-02-08
131808;2019-08-05
203743;2021-10-29
106901;2019-01-17
216776;2026-04-14
212993;2025-05-12
209537;2024-06-06
211827;2025-02-07
206355;2023-03-14
210966;2024-10-29
207577;2023-08-30
203154;2021-08-02
68640;2017-10-18
51908;2016-10-24
206482;2023-04-10
207073;2023-06-28
208719;2024-02-27
115438;2019-04-25
212256;2025-03-17
50872;2012-09-21
101666;2018-10-08
205764;2022-10-27
207885;2023-10-16
212016;2025-02-20
182307;2020-04-06
215285;2025-12-09
210119;2024-08-08
131812;2019-08-06
51916;2016-10-25
207474;2023-08-14
215810;2026-01-27
216495;2026-03-20
217563;2026-06-26
214985;2025-11-06
210704;2024-09-26
211158;2024-11-21
216394;2026-03-31
208803;2024-03-07
209816;2024-07-10
148213;2019-10-16
207864;2023-10-17
217449;2026-06-17
209756;2024-07-02
85213;2018-05-02
211218;2024-11-28
88274;2018-05-14
61100;2017-02-23
204981;2022-06-27
215528;2026-01-20
82165;2018-04-16
164891;2020-01-21
206269;2023-03-01
203531;2021-09-29
67576;2017-09-27
216551;2026-03-31
214195;2025-09-02
115429;2019-04-23
75843;2018-01-12
215433;2026-01-12
214879;2025-10-22
95482;2018-08-03
161700;2019-12-13
142066;2019-09-20
216451;2026-03-16
207736;2023-09-22
210902;2024-10-21
200156;2020-08-27
200189;2020-09-02
112107;2019-03-18
210305;2024-08-29
211923;2025-02-14
213743;2025-07-25
210538;2024-09-16
207291;2023-07-24
214718;2025-10-08
51311;2015-03-12
212354;2025-03-25
215963;2026-02-20
203961;2021-12-07
205658;2022-10-07
51911;2016-10-25
212443;2025-03-28
214859;2025-10-23
207620;2023-09-05
61095;2017-02-22
200707;2020-11-06
215756;2026-01-26
206939;2023-06-15
202814;2021-06-26
158568;2019-11-26
106881;2019-01-10
101672;2018-10-08
213876;2025-08-05
51858;2016-09-22
215639;2026-02-02
215537;2026-02-03
214137;2025-08-27
51265;2014-11-11
210943;2024-10-24
212330;2025-03-21
207825;2023-10-03
76948;2018-02-05
202128;2021-01-29
217435;2026-06-16
214855;2025-10-17
212671;2025-04-11
215744;2026-02-02
171032;2020-02-17
217515;2026-06-23
51240;2014-10-10
215447;2025-12-30
203762;2021-11-04
206495;2023-04-11
207063;2023-06-28
200218;2020-09-08
57025;2016-12-26
212813;2025-04-25
208805;2024-03-12
216289;2026-03-05
209184;2024-05-02
200108;2020-08-25
187513;2020-05-18
217209;2026-06-05
209461;2024-05-28
214118;2025-08-26
212536;2025-04-04
203046;2021-07-22
206874;2023-06-05
176179;2020-03-12
210850;2024-10-14
211411;2025-01-08
215211;2025-12-04
102732;2018-10-22
215858;2026-01-30
210810;2024-10-09
215098;2025-11-18
211483;2025-01-15
216461;2026-03-17
214434;2025-09-19
51111;2013-10-29
50349;2010-10-07
210171;2024-08-15
192637;2020-06-10
216832;2026-04-22
202383;2021-03-19
203421;2021-09-14
67596;2017-10-03
204262;2022-02-04
62254;2017-05-12
50244;2010-09-22
200125;2020-08-26
74819;2018-01-07
76951;2018-02-05
50384;2010-11-09
57035;2017-01-06
177213;2020-03-16
204253;2022-02-03
210544;2024-09-16
200282;2020-09-15
93397;2018-07-03
50915;2012-10-30
206396;2023-03-22
203600;2021-10-07
76925;2018-01-30
50451;2011-03-14
104828;2018-11-30
200916;2020-12-11
51011;2013-03-12
209049;2024-04-17
50245;2010-09-22
132846;2019-08-08
50347;2010-10-07
203207;2021-08-12
200805;2020-11-20
207597;2023-09-01
77962;2018-02-08
50284;2010-09-28
217168;2026-05-26
50569;2011-07-05
214617;2025-09-30
51094;2013-09-04
139010;2019-09-09
205973;2022-12-28
204897;2022-06-07
209272;2024-05-09
202737;2021-06-22
72766;2017-12-11
200286;2020-09-14
206534;2023-04-17
211706;2025-01-30
50342;2010-10-07
214468;2025-09-18
50878;2012-09-27
192651;2020-06-11
213915;2025-09-05
210733;2024-09-30
209525;2024-06-04
214532;2025-09-25
206292;2023-03-06
212620;2025-04-09
190551;2020-05-26
50675;2012-01-26
215982;2026-02-20
204200;2022-01-26
203750;2021-11-03
204683;2022-04-28
158600;2019-11-28
201043;2021-01-13
205199;2022-07-20
213251;2025-06-03
202251;2021-02-22
202252;2021-02-22
120541;2019-05-29
212507;2025-04-03
212465;2025-04-01
214330;2025-09-09
200343;2020-09-24
98551;2018-08-28
124678;2019-07-12
202253;2021-02-22
70718;2017-11-21
101682;2018-10-10
215869;2026-01-30
212165;2025-03-11
215332;2025-12-10
50679;2012-02-01
215980;2026-03-12
113149;2019-03-22
216972;2026-05-04
216676;2026-04-10
217408;2026-06-15
203751;2021-11-03
183392;2020-04-23
205474;2022-09-06
76937;2018-02-01
205960;2022-12-20
133891;2019-08-19
209629;2024-06-18
214428;2025-09-30
205417;2022-08-29
51119;2013-11-14
208621;2024-02-09
216283;2026-03-05
107972;2019-02-06
213202;2025-06-02
214922;2025-10-24
50581;2011-07-27
208434;2024-01-19
207198;2023-07-11
204512;2022-03-23
209452;2024-05-27
64327;2017-06-08
51104;2013-10-23
214395;2025-09-15
50271;2010-09-27
205707;2022-10-18
209088;2024-04-29
204059;2022-01-05
115437;2019-04-25
200352;2020-09-25
212187;2025-03-12
65354;2017-06-22
75848;2018-01-15
51970;2016-11-17
203031;2021-07-20
200878;2020-12-04
213023;2025-05-13
213951;2025-08-14
214729;2025-10-10
207720;2023-10-03
70702;2017-11-13
205519;2022-09-14
208634;2024-03-07
204103;2022-01-11
204663;2022-04-19
213885;2025-08-15
213249;2025-06-04
213084;2025-05-20
202184;2021-02-09
211235;2024-12-09
200465;2020-10-07
216669;2026-04-20
124672;2019-07-11
74827;2018-01-09
167955;2020-02-05
216967;2026-05-11
62150;2017-03-24
74804;2018-01-03
216374;2026-03-12
211375;2025-01-07
50381;2010-11-08
204162;2022-01-18
206792;2023-05-24
127770;2019-07-31
216068;2026-02-20
106904;2019-01-18
136932;2019-08-27
215541;2026-01-22
213669;2025-07-17
81052;2018-03-13
66521;2017-09-06
217223;2026-05-25
104813;2018-11-22
195801;2020-07-07
216106;2026-02-20
182298;2020-04-02
50313;2010-09-29
215730;2026-02-20
161724;2019-12-20
210781;2024-10-03
76910;2018-01-26
207704;2023-09-20
216094;2026-02-25
204509;2022-03-24
138989;2019-09-04
104802;2018-11-13
51899;2016-10-18
204431;2022-03-08
195805;2020-07-14
75837;2018-01-10
215907;2026-02-19
210967;2024-10-29
215569;2026-01-20
62214;2017-04-28
209318;2024-05-14
214484;2025-09-25
197996;2020-08-10
93422;2018-07-13
215666;2026-01-22
208671;2024-02-21
208011;2023-11-08
121559;2019-06-07
205571;2022-10-27
206108;2023-01-27
210706;2024-09-27
213619;2025-07-10
104780;2018-11-09
211731;2025-01-31
203360;2021-09-01
100601;2018-09-13
165896;2020-01-22
210092;2024-08-06
200526;2020-10-14
200483;2020-10-15
208298;2024-01-05
51067;2013-06-27
133886;2019-08-15
213822;2025-08-01
200855;2020-12-01
50279;2010-09-28
114329;2019-04-09
213017;2025-05-13
206708;2023-05-12
207500;2023-08-18
206614;2023-05-02
203663;2021-10-20
50125;2010-09-09
51857;2016-09-21
210987;2024-10-31
217326;2026-06-10
82088;2018-03-27
213153;2025-05-23
50118;2010-09-08
51038;2013-05-10
50495;2011-04-26
205725;2022-10-21
50521;2011-05-26
209504;2024-05-31
213054;2025-05-16
50183;2010-09-16
206165;2023-02-17
135929;2019-08-26
66430;2017-07-27
51017;2013-03-25
212292;2025-03-20
209977;2024-07-23
205400;2022-08-25
163815;2020-01-15
215305;2025-12-15
203617;2021-10-14
50919;2012-11-06
214720;2025-10-10
206788;2023-05-23
214695;2025-10-08
215604;2026-01-20
50504;2011-05-03
84205;2018-04-27
201064;2021-01-18
192662;2020-06-15
196808;2020-07-08
207952;2023-10-26
209155;2024-04-29
202207;2021-02-17
152366;2019-10-31
177225;2020-03-17
51868;2016-09-27
206929;2023-06-14
206662;2023-05-08
50525;2011-05-26
64330;2017-06-09
51283;2014-11-25
209166;2024-04-30
114171;2019-03-25
50318;2010-09-29
214363;2025-09-11
115447;2019-05-02
207715;2023-09-20
160685;2019-12-10
216557;2026-03-31
209792;2024-07-04
202387;2021-03-23
52991;2016-11-24
216564;2026-04-08
208868;2024-03-19
209350;2024-05-17
213871;2025-08-07
214303;2025-09-16
202170;2021-02-08
203486;2021-09-22
206955;2023-06-16
202809;2021-06-26
205123;2022-07-18
200733;2020-11-11
82137;2018-04-10
50184;2010-09-16
211746;2025-02-11
200477;2020-10-08
66452;2017-08-04
209704;2024-06-28
203876;2021-11-23
196972;2020-08-06
203830;2021-11-17
207790;2023-09-29
206817;2023-05-29
211664;2025-01-29
51859;2016-09-22
62252;2017-05-12
204343;2022-02-15
66416;2017-07-20
208328;2024-01-09
94454;2018-07-23
72787;2017-12-14
139007;2019-09-05
208865;2024-03-15
211751;2025-02-03
196903;2020-07-24
50367;2010-10-08
50129;2010-09-09
50846;2012-09-06
142073;2019-09-25
216210;2026-03-03
124728;2019-07-24
202524;2021-06-15
51957;2016-11-14
205868;2022-11-29
159610;2019-11-29
62237;2017-05-08
57045;2017-01-17
96486;2018-08-06
202739;2021-06-22
206038;2023-01-11
64325;2017-06-08
51277;2014-11-18
204411;2022-03-04
214237;2025-09-03
204415;2022-03-04
205905;2022-12-08
183356;2020-04-16
70741;2017-11-29
205451;2022-09-06
50301;2010-09-29
50286;2010-09-28
204095;2022-01-10
216022;2026-02-11
217130;2026-05-18
50185;2010-09-16
50186;2010-09-16
57064;2017-02-01
92380;2018-06-25
168999;2020-02-12
201023;2021-01-11
50992;2013-02-18
206564;2023-04-20
216202;2026-03-09
51324;2015-04-07
215642;2026-01-26
206868;2023-06-05
200995;2021-01-05
214473;2025-09-18
214991;2025-11-03
66440;2017-07-31
51722;2016-06-20
212180;2025-03-12
214686;2025-10-07
67542;2017-09-19
206435;2023-03-29
80039;2018-03-07
209324;2024-05-15
67578;2017-09-27
51766;2016-08-17
50103;2010-09-08
62197;2017-04-26
203225;2021-08-13
204150;2022-01-24
203808;2021-11-11
214753;2025-10-23
210359;2024-09-03
50411;2011-01-04
213509;2025-06-27
50980;2013-02-04
203044;2021-07-21
51710;2016-06-07
50654;2011-11-16
132845;2019-08-08
168975;2020-02-06
212673;2025-04-16
204988;2022-06-29
51864;2016-09-26
212631;2025-04-10
216920;2026-04-30
65337;2017-06-14
72775;2017-12-12
50790;2012-07-17
207490;2023-08-16
115427;2019-04-22
208506;2024-01-29
214095;2025-08-25
208442;2024-01-19
72760;2017-12-07
214202;2025-09-03
203344;2021-08-30
50478;2011-04-04
50360;2010-10-08
205697;2022-10-17
213441;2025-06-23
209752;2024-07-01
70704;2017-11-14
203692;2021-10-25
216204;2026-03-03
216904;2026-05-15
50187;2010-09-16
209821;2024-07-10
206431;2023-03-30
51850;2016-09-20
213314;2025-06-10
210287;2024-08-28
202819;2021-06-26
210213;2024-08-21
203285;2021-08-20
202155;2021-02-04
211662;2025-01-27
66391;2017-07-12
177211;2020-03-16
195789;2020-07-06
213040;2025-05-14
50637;2011-09-20
50763;2012-05-30
67554;2017-09-22
206305;2023-03-08
50559;2011-06-28
200887;2020-12-07
204783;2022-05-18
202450;2021-04-05
51784;2016-08-31
121544;2019-05-30
200148;2020-08-27
205175;2022-07-22
92387;2018-06-27
205965;2022-12-23
204550;2022-03-30
213359;2025-06-13
211744;2025-02-10
88289;2018-05-15
201042;2021-01-13
103763;2018-11-01
50958;2013-01-14
205726;2022-10-20
114289;2019-04-04
202767;2021-06-26
208415;2024-01-17
213610;2025-07-25
207107;2023-06-30
215863;2026-02-03
160661;2019-12-05
210681;2024-09-25
50484;2011-04-12
214864;2025-10-30
213574;2025-08-07
213350;2025-06-12
196822;2020-07-09
62226;2017-05-03
202356;2021-03-15
214724;2025-10-10
213612;2025-07-11
211707;2025-02-03
206092;2023-01-19
216918;2026-04-29
61114;2017-03-13
213279;2025-06-06
50031;2010-08-16
215376;2025-12-22
50747;2012-05-16
204704;2022-05-02
196939;2020-07-30
67590;2017-09-29
61098;2017-02-22
70745;2017-11-30
196975;2020-08-07
212335;2025-03-24
50420;2011-01-24
207273;2023-07-19
148190;2019-10-11
202300;2021-03-01
208102;2023-11-22
114331;2019-04-09
217243;2026-06-05
202722;2021-06-22
203787;2021-11-16
203557;2021-09-30
196814;2020-07-08
200434;2020-10-01
209207;2024-05-03
202849;2021-07-01
216096;2026-02-20
209043;2024-04-18
202254;2021-02-22
70730;2017-11-27
93407;2018-07-10
51896;2016-10-17
71746;2017-12-01
101719;2018-10-17
204172;2022-01-20
210257;2024-08-29
200472;2020-10-07
89308;2018-05-24
51270;2014-11-12
212925;2025-05-06
107986;2019-02-11
204713;2022-05-03
76923;2018-01-30
182320;2020-04-08
50780;2012-06-22
212177;2025-03-12
50206;2010-09-17
50246;2010-09-22
184432;2020-05-04
169011;2020-02-14
50953;2013-01-14
50435;2011-02-15
207797;2023-09-29
50533;2011-06-06
209665;2024-06-24
215668;2026-02-02
203887;2021-11-24
78982;2018-02-16
211548;2025-01-17
211328;2024-12-19
211029;2024-11-07
213853;2025-08-11
216960;2026-05-04
185438;2020-05-06
206886;2023-06-07
202672;2021-06-08
215123;2025-12-03
212734;2025-04-16
64319;2017-06-07
50291;2010-09-28
66480;2017-08-22
214438;2025-09-16
50970;2013-01-28
157511;2019-11-19
200552;2020-10-16
211860;2025-02-10
215489;2026-01-12
82109;2018-04-04
210153;2024-08-13
214482;2025-09-23
62155;2017-03-27
200196;2020-09-02
82078;2018-03-21
83191;2018-04-24
101717;2018-10-17
90333;2018-06-06
193684;2020-06-17
63311;2017-06-01
96518;2018-08-16
211197;2024-11-27
213893;2025-08-27
212713;2025-04-16
122627;2019-07-01
100594;2018-09-13
76929;2018-01-31
210833;2024-10-10
207882;2023-10-17
213041;2025-05-15
215442;2025-12-30
148232;2019-10-18
216706;2026-04-08
205590;2022-09-23
51428;2015-12-07
173148;2020-03-03
205881;2022-12-02
205098;2022-07-14
215516;2026-01-19
217541;2026-07-01
191610;2020-06-04
209185;2024-05-02
111091;2019-03-12
209292;2024-05-10
204929;2022-06-13
202595;2021-05-19
216089;2026-02-18
183416;2020-04-27
61082;2017-02-16
209246;2024-05-07
211629;2025-01-24
214797;2025-10-29
51462;2016-02-12
215295;2025-12-05
100651;2018-10-03
203562;2021-10-01
209568;2024-06-10
217440;2026-06-15
206257;2023-02-27
216958;2026-05-04
209133;2024-04-29
156483;2019-11-14
212868;2025-04-30
217090;2026-05-14
139022;2019-09-09
203407;2021-09-13
160679;2019-12-09
200632;2020-10-23
216800;2026-05-15
159612;2019-11-29
89299;2018-05-21
203500;2021-09-23
214673;2025-10-02
212882;2025-05-05
200596;2020-11-05
204505;2022-03-23
202835;2021-06-28
212086;2025-02-26
215229;2025-12-03
113146;2019-03-22
210809;2024-10-08
210590;2024-09-18
208555;2024-02-02
203253;2021-08-17
202708;2021-06-18
211020;2024-11-06
215701;2026-01-28
209617;2024-06-18
205292;2022-08-05
204165;2022-01-19
50626;2011-09-09
145107;2019-10-03
194742;2020-06-29
204811;2022-05-23
207528;2023-08-28
204676;2022-04-26
51886;2016-10-10
213891;2025-08-07
208273;2023-12-29
206918;2023-06-13
51321;2015-04-02
206392;2023-03-21
209004;2024-04-11
212849;2025-04-29
215397;2025-12-18
50849;2012-09-12
203699;2021-10-25
88271;2018-05-11
207758;2023-09-26
210815;2024-10-09
217419;2026-06-15
208111;2023-11-30
50909;2012-10-24
167964;2020-02-05
202753;2021-06-26
205944;2022-12-15
203192;2021-08-10
114318;2019-04-05
217267;2026-05-28
213671;2025-07-17
210187;2024-08-19
157533;2019-11-25
211557;2025-01-17
204390;2022-02-24
203584;2021-10-06
200099;2020-08-24
167957;2020-02-04
202720;2021-06-21
126766;2019-07-30
51200;2014-07-03
96502;2018-08-10
202352;2021-03-08
208686;2024-02-22
167954;2020-02-03
211804;2025-02-06
50627;2011-09-14
214773;2025-10-10
206187;2023-02-09
66487;2017-08-24
209870;2024-07-22
205111;2022-07-14
207336;2023-07-28
202999;2021-07-16
204873;2022-06-03
203927;2021-12-01
215026;2025-12-09
213691;2025-07-24
75852;2018-01-15
204901;2022-06-08
205589;2022-09-23
100598;2018-09-13
208386;2024-01-16
99580;2018-09-10
217013;2026-05-06
213724;2025-07-22
92349;2018-06-13
147163;2019-10-10
203729;2021-10-29
215510;2026-01-09
202525;2021-04-20
215945;2026-02-05
183382;2020-04-22
210790;2024-10-07
217297;2026-06-16
213554;2025-07-15
214274;2025-09-04
208131;2023-11-29
212428;2025-03-27
211807;2025-02-05
193696;2020-06-18
203695;2021-10-25
215299;2025-12-09
176190;2020-03-13
65355;2017-06-22
208696;2024-02-23
212848;2025-04-29
208841;2024-03-13
215717;2026-01-23
208335;2024-01-10
207728;2023-09-21
202725;2021-06-22
203899;2021-11-26
208525;2024-01-30
213327;2025-06-11
64322;2017-06-07
70668;2017-10-27
207476;2023-08-14
207740;2023-09-22
207170;2023-07-07
213064;2025-05-16
215838;2026-02-20
201072;2021-01-19
212371;2025-03-26
206027;2023-01-11
207905;2023-10-18
120528;2019-05-28
216740;2026-04-09
207261;2023-07-18
200157;2020-08-27
107971;2019-02-06
168993;2020-02-12
202263;2021-02-24
207855;2023-10-09
205331;2022-08-11
67565;2017-09-26
207545;2023-08-24
210336;2024-09-02
212403;2025-03-27
204596;2022-04-07
209305;2024-05-13
210695;2024-09-26
206016;2023-01-10
200442;2020-10-02
203231;2021-08-16
202201;2021-02-18
76886;2018-01-19
213299;2025-06-09
206261;2023-02-28
206164;2023-02-06
205442;2022-09-01
205795;2022-11-07
204410;2022-03-04
52995;2016-11-25
82098;2018-04-02
217111;2026-05-13
206858;2023-06-05
209619;2024-06-18
115432;2019-04-24
216975;2026-05-11
211358;2025-01-03
94455;2018-07-23
212212;2025-03-13
205244;2022-07-29
200851;2020-11-30
205970;2023-01-10
52997;2016-11-25
208977;2024-04-09
213616;2025-07-10
217344;2026-06-08
63314;2017-06-02
215250;2025-12-04
210763;2024-10-02
200693;2020-11-04
204423;2022-03-07
182322;2020-04-08
96510;2018-08-14
76956;2018-02-07
212062;2025-02-25
211045;2024-11-08
208358;2024-01-15
208608;2024-02-07
203068;2021-07-26
160687;2019-12-10
208341;2024-01-11
202913;2021-07-07
211775;2025-02-04
203353;2021-08-31
211227;2024-11-29
200095;2020-08-21
51840;2016-09-15
211416;2025-01-09
51251;2014-10-28
204516;2022-03-23
213716;2025-07-30
210737;2024-09-30
115426;2019-04-23
131833;2019-08-07
64336;2017-06-12
202871;2021-07-04
213334;2025-06-12
207934;2023-10-24
207707;2023-09-21
209681;2024-06-25
213244;2025-06-02
212166;2025-03-11
74813;2018-01-04
211011;2024-11-05
70731;2017-11-27
209419;2024-05-22
51098;2013-09-09
208722;2024-02-28
142059;2019-09-20
208142;2023-11-29
209079;2024-04-22
72781;2017-12-12
51403;2015-10-09
216137;2026-02-23
200356;2020-09-25
106883;2019-01-11
200976;2020-12-28
208958;2024-04-04
202504;2021-04-14
121557;2019-06-06
206283;2023-03-03
86228;2018-05-07
146133;2019-10-08
215401;2025-12-29
202874;2021-07-08
114272;2019-04-01
215023;2025-11-06
106874;2019-01-09
185484;2020-05-13
205885;2022-12-05
171034;2020-02-17
140054;2019-09-18
213289;2025-06-09
202322;2021-03-03
50993;2013-02-18
216838;2026-04-23
208744;2024-02-28
208342;2024-01-11
202587;2021-05-17
98567;2018-08-31
82090;2018-03-28
201065;2021-01-18
207080;2023-06-28
203194;2021-08-10
183359;2020-04-17
208458;2024-01-23
95481;2018-08-03
213328;2025-06-11
214807;2025-10-14
206422;2023-03-27
212323;2025-03-24
206669;2023-05-09
210864;2024-10-15
202571;2021-05-11
66396;2017-07-13
202831;2021-06-26
216502;2026-03-23
213025;2025-05-13
63293;2017-05-30
112098;2019-03-15
204191;2022-01-26
50213;2010-09-17
74815;2018-01-05
173133;2020-03-02
114279;2019-04-05
115440;2019-04-26
51892;2016-10-11
204208;2022-01-26
200893;2020-12-07
205378;2022-08-22
51459;2016-02-11
115441;2019-04-30
148188;2019-10-11
203559;2021-09-30
50270;2010-09-27
50087;2010-09-02
201033;2021-01-12
119511;2019-05-21
210306;2024-08-29
50336;2010-09-30
61142;2017-03-23
210091;2024-08-06
50715;2012-04-17
188516;2020-05-19
50337;2010-09-30
203758;2021-11-04
66414;2017-07-19
95470;2018-07-27
50169;2010-09-15
202513;2021-04-16
200673;2020-10-30
204029;2022-01-03
209199;2024-05-02
204460;2022-03-11
96514;2018-08-15
209006;2024-04-11
217028;2026-05-11
70695;2017-11-07
207788;2023-09-28
50640;2011-09-26
217109;2026-05-13
203694;2021-10-25
59083;2017-02-13
217418;2026-06-11
212496;2025-04-02
217486;2026-07-03
